Campus;Identificador;Ano;Semestre;Cd_Disciplina;Codigo_Conceito;Nota;Faltas_Teorica;Faltas_Pratica
CRP;30003576;2014;1;ADE 101;;50;2;0
CRP;30003576;2014;1;ADE 191;;44;0;0
CRP;30003576;2014;1;CIC 100;;60;4;0
CRP;30003576;2014;1;CRP 091;S;0;2;0
CRP;30003576;2014;1;CRP 191;;65;0;0
CRP;30003576;2014;1;CRP 290;;89;0;0
CRP;30003576;2014;2;ADE 310;;46;12;0
CRP;30003576;2014;2;CIC 343;;56;6;0
CRP;30003576;2014;2;CRP 295;;69;0;0
CRP;30003576;2014;2;CRP 297;;9;10;0
CRP;30003576;2014;2;ENP 351;;52;12;0
CRP;30003576;2015;1;ADE 101;;59;0;0
CRP;30003576;2015;1;ADE 150;;60;8;0
CRP;30003576;2015;1;ADE 310;;61;8;0
CRP;30003576;2015;1;CRP 192;;53;0;0
CRP;30003576;2015;1;CRP 296;;73;0;0
CRP;30003576;2015;2;ADE 192;;61;8;0
CRP;30003576;2015;2;ADE 311;;60;6;0
CRP;30003576;2015;2;CIC 343;L;33;20;0
CRP;30003576;2015;2;CRP 181;;60;0;0
CRP;30003576;2015;2;CRP 297;;97;14;0
CRP;30003576;2016;0;CRP 392;;79;0;0
CRP;30003576;2016;1;ADE 101;;68;2;0
CRP;30003576;2016;1;ADE 194;;60;0;0
CRP;30003576;2016;1;ADE 345;;74;6;0
CRP;30003576;2016;1;ADE 351;;78;4;0
CRP;30003576;2016;2;ADE 102;;62;2;0
CRP;30003576;2016;2;ADE 195;;65;0;0
CRP;30003576;2016;2;CIC 343;;60;12;0
CRP;30003576;2016;2;CRP 391;;88;5;0
CRP;30003576;2017;0;ADE 315;;69;0;0
CRP;30003577;2014;1;ADE 101;;35;2;0
CRP;30003577;2014;1;ADE 191;;48;6;0
CRP;30003577;2014;1;CIC 100;;48;4;0
CRP;30003577;2014;1;CRP 091;N;0;12;0
CRP;30003577;2014;1;CRP 191;;21;0;0
CRP;30003577;2014;1;CRP 290;;69;2;0
CRP;30003577;2014;2;ADE 405;;63;4;0
CRP;30003577;2014;2;CIC 100;;69;8;0
CRP;30003577;2014;2;CRP 181;;78;0;0
CRP;30003577;2014;2;CRP 191;;7;0;0
CRP;30003577;2014;2;CRP 295;;61;0;0
CRP;30003577;2014;2;CRP 297;;60;6;0
CRP;30003577;2015;1;ADE 101;;46;10;0
CRP;30003577;2015;1;ADE 150;;55;12;0
CRP;30003577;2015;1;ADE 195;L;16;20;0
CRP;30003577;2015;1;ADE 310;;60;10;0
CRP;30003577;2015;1;CRP 191;;65;6;0
CRP;30003577;2015;1;CRP 296;;60;12;0
CRP;30003577;2015;1;CRP 390;;76;4;0
CRP;30003577;2015;1;CRP 394;;70;4;0
CRP;30003577;2015;2;ADE 192;;62;4;0
CRP;30003577;2015;2;ADE 311;;43;8;0
CRP;30003577;2015;2;CIC 343;;55;12;0
CRP;30003577;2015;2;CRP 192;L;15;30;0
CRP;30003577;2015;2;CRP 396;L;52;18;0
CRP;30003577;2015;2;ENP 351;;60;6;0
CRP;30003577;2016;1;ADE 101;;65;12;0
CRP;30003577;2016;1;ADE 150;;78;12;0
CRP;30003577;2016;1;ADE 194;;46;4;0
CRP;30003577;2016;1;ADE 351;;45;6;0
CRP;30003577;2016;1;CRP 192;L;0;48;0
CRP;30003577;2016;1;CRP 299;;73;2;0
CRP;30003578;2014;1;ADE 101;;52;0;0
CRP;30003578;2014;1;ADE 191;;55;2;0
CRP;30003578;2014;1;CIC 100;;50;4;0
CRP;30003578;2014;1;CRP 091;N;0;8;0
CRP;30003578;2014;1;CRP 191;;14;0;0
CRP;30003578;2014;1;CRP 290;;80;0;0
CRP;30003578;2014;2;CIC 100;;65;2;0
CRP;30003578;2014;2;CRP 191;;65;0;0
CRP;30003578;2014;2;CRP 295;;63;0;0
CRP;30003578;2014;2;CRP 297;;55;4;0
CRP;30003578;2014;2;ENP 351;;64;4;0
CRP;30003578;2015;1;ADE 101;;60;0;0
CRP;30003578;2015;1;ADE 310;;21;2;0
CRP;30003578;2015;1;ADE 345;;86;10;0
CRP;30003578;2015;1;ADE 351;;22;12;0
CRP;30003578;2015;1;CRP 192;;54;0;0
CRP;30003578;2015;1;CRP 296;;21;6;0
CRP;30003578;2015;2;ADE 102;;70;4;0
CRP;30003578;2015;2;ADE 302;;60;12;0
CRP;30003578;2015;2;CIC 343;;72;6;0
CRP;30003578;2015;2;CRP 181;;80;0;0
CRP;30003578;2015;2;CRP 192;;37;8;0
CRP;30003578;2015;2;CRP 297;;76;6;0
CRP;30003578;2016;1;ADE 150;;8;12;0
CRP;30003578;2016;1;ADE 194;;51;4;0
CRP;30003578;2016;1;ADE 320;;63;0;0
CRP;30003578;2016;1;ADE 351;;80;2;0
CRP;30003578;2016;1;CRP 192;;62;14;0
CRP;30003578;2016;1;CRP 296;;68;2;0
CRP;30003578;2016;2;ADE 192;;77;8;0
CRP;30003578;2016;2;ADE 195;;67;0;0
CRP;30003578;2016;2;ADE 310;;83;6;0
CRP;30003578;2016;2;ADE 321;;75;0;0
CRP;30003578;2016;2;CRP 193;;67;7;0
CRP;30003578;2016;2;CRP 391;;60;2;0
CRP;30003578;2017;0;ADE 315;;75;0;0
CRP;30003578;2017;1;ADE 150;;64;4;0
CRP;30003578;2017;1;ADE 194;;84;0;0
CRP;30003578;2017;1;ADE 322;;84;2;0
CRP;30003578;2017;1;ADE 324;;75;8;0
CRP;30003578;2017;1;ADE 326;;86;8;0
CRP;30003578;2017;1;CRP 299;;87;0;0
CRP;30003578;2017;2;ADE 311;;66;12;0
CRP;30003578;2017;2;ADE 323;;76;6;0
CRP;30003578;2017;2;ADE 325;;77;6;0
CRP;30003578;2017;2;ADE 391;;83;8;0
CRP;30003578;2017;2;ADE 402;;90;0;0
CRP;30003578;2018;0;ADE 402;;75;0;0
CRP;30003578;2018;1;ADE 300;;70;4;0
CRP;30003578;2018;1;ADE 316;;88;4;0
CRP;30003578;2018;1;ADE 328;;89;6;0
CRP;30003578;2018;1;ADE 340;;78;6;0
CRP;30003578;2018;1;CRP 392;;72;2;0
CRP;30003578;2018;2;ADE 301;;60;2;0
CRP;30003578;2018;2;ADE 405;;81;0;0
CRP;30003578;2018;2;ADE 420;;90;4;0
CRP;30003578;2018;2;ADE 495;Q;29;0;0
CRP;30003578;2019;0;ADE 495;;85;0;0
CRP;30003578;2019;0;ADE 496;;85;0;0
CRP;30003579;2014;1;ADE 101;;71;4;0
CRP;30003579;2014;1;ADE 191;L;0;16;0
CRP;30003579;2014;1;CIC 100;;44;6;0
CRP;30003579;2014;1;CRP 091;S;0;4;0
CRP;30003579;2014;1;CRP 191;;4;0;0
CRP;30003579;2014;1;CRP 290;;90;0;0
CRP;30003579;2014;2;ADE 102;;63;0;0
CRP;30003579;2014;2;ADE 192;;60;2;0
CRP;30003579;2014;2;ADE 345;;94;8;0
CRP;30003579;2014;2;CIC 100;;25;8;0
CRP;30003579;2014;2;CRP 295;;77;0;0
CRP;30003579;2014;2;CRP 297;;29;8;0
CRP;30003579;2015;1;ADE 195;;26;10;0
CRP;30003579;2015;1;ADE 399;;72;6;0
CRP;30003579;2015;1;CRP 191;;0;10;0
CRP;30003579;2015;1;CRP 291;;64;6;0
CRP;30003579;2015;1;CRP 296;;26;6;0
CRP;30003579;2015;1;CRP 297;;41;6;0
CRP;30003579;2015;2;CIC 100;;62;4;0
CRP;30003579;2015;2;CRP 297;;67;6;0
CRP;30003579;2016;1;AFA 001;K;;;
CRP;30003579;2016;2;ADE 302;;70;8;0
CRP;30003579;2016;2;CIC 343;;69;6;0
CRP;30003579;2016;2;CRP 191;;6;10;0
CRP;30003579;2017;0;ADE 315;;82;0;0
CRP;30003580;2014;1;ADE 101;;34;4;0
CRP;30003580;2014;1;ADE 191;;43;6;0
CRP;30003580;2014;1;CIC 100;;16;6;0
CRP;30003580;2014;1;CRP 091;N;0;14;0
CRP;30003580;2014;1;CRP 191;;10;0;0
CRP;30003580;2014;1;CRP 290;;68;4;0
CRP;30003580;2014;2;ADE 192;;44;4;0
CRP;30003580;2014;2;CIC 100;;61;8;0
CRP;30003580;2014;2;CRP 181;;68;0;0
CRP;30003580;2014;2;CRP 295;;53;0;0
CRP;30003580;2014;2;CRP 297;;56;2;0
CRP;30003580;2015;1;AFA 001;K;;;
CRP;30003581;2014;1;ADE 101;;38;4;0
CRP;30003581;2014;1;ADE 191;;29;4;0
CRP;30003581;2014;1;CIC 100;;31;10;0
CRP;30003581;2014;1;CRP 091;S;0;6;0
CRP;30003581;2014;1;CRP 191;;15;0;0
CRP;30003581;2014;1;CRP 290;;87;2;0
CRP;30003581;2014;2;ADE 192;;33;10;0
CRP;30003581;2014;2;CIC 100;;45;4;0
CRP;30003581;2014;2;CRP 191;;19;0;0
CRP;30003581;2014;2;CRP 295;;39;0;0
CRP;30003581;2014;2;CRP 297;;37;10;0
CRP;30003582;2014;1;ADE 101;;64;0;0
CRP;30003582;2014;1;ADE 191;;62;2;0
CRP;30003582;2014;1;CIC 100;;75;2;0
CRP;30003582;2014;1;CRP 091;N;0;8;0
CRP;30003582;2014;1;CRP 191;;27;0;0
CRP;30003582;2014;1;CRP 290;;92;0;0
CRP;30003582;2014;2;ADE 102;;71;0;0
CRP;30003582;2014;2;ADE 193;;70;0;0
CRP;30003582;2014;2;CIC 343;;69;0;0
CRP;30003582;2014;2;CRP 191;;45;0;0
CRP;30003582;2014;2;CRP 295;;70;0;0
CRP;30003582;2014;2;CRP 297;;55;4;0
CRP;30003582;2015;1;ADE 150;;52;2;0
CRP;30003582;2015;1;ADE 310;;23;2;0
CRP;30003582;2015;1;CRP 296;;22;0;0
CRP;30003582;2015;2;ADE 192;;73;6;0
CRP;30003582;2015;2;ADE 302;;93;4;0
CRP;30003582;2015;2;CRP 181;;90;0;0
CRP;30003582;2015;2;CRP 191;;44;0;0
CRP;30003582;2015;2;CRP 297;;75;6;0
CRP;30003583;2014;1;ADE 101;;64;6;0
CRP;30003583;2014;1;ADE 191;;29;2;0
CRP;30003583;2014;1;CIC 100;;74;4;0
CRP;30003583;2014;1;CRP 091;S;0;4;0
CRP;30003583;2014;1;CRP 191;;61;0;0
CRP;30003583;2014;1;CRP 290;;88;0;0
CRP;30003583;2014;2;ADE 102;;75;2;0
CRP;30003583;2014;2;ADE 405;;95;4;0
CRP;30003583;2014;2;CIC 343;;66;6;0
CRP;30003583;2014;2;CRP 295;;71;0;0
CRP;30003583;2014;2;CRP 297;;61;4;0
CRP;30003583;2015;1;ADE 150;;28;12;0
CRP;30003583;2015;1;ADE 310;;68;0;0
CRP;30003583;2015;1;ADE 351;;63;2;0
CRP;30003583;2015;1;ADE 400;;80;0;0
CRP;30003583;2015;1;CRP 192;;62;0;0
CRP;30003583;2015;1;CRP 296;;75;10;0
CRP;30003583;2015;2;ADE 192;;80;4;0
CRP;30003583;2015;2;ADE 302;;78;4;0
CRP;30003583;2015;2;ADE 311;;77;2;0
CRP;30003583;2015;2;CRP 181;;80;0;0
CRP;30003583;2015;2;CRP 193;;72;0;0
CRP;30003583;2015;2;CRP 391;;86;0;0
CRP;30003583;2016;1;ADE 150;;84;4;0
CRP;30003583;2016;1;ADE 194;;60;6;0
CRP;30003583;2016;1;ADE 320;;85;2;0
CRP;30003583;2016;1;ADE 322;;81;8;0
CRP;30003583;2016;1;ADE 324;;76;0;0
CRP;30003583;2016;1;ADE 326;;81;2;0
CRP;30003583;2016;2;ADE 195;;81;0;0
CRP;30003583;2016;2;ADE 321;;81;0;0
CRP;30003583;2016;2;ADE 323;;83;4;0
CRP;30003583;2016;2;ADE 325;;76;4;0
CRP;30003583;2016;2;CIC 321;;82;4;0
CRP;30003583;2017;0;ADE 329;;81;4;0
CRP;30003583;2017;1;ADE 300;;70;0;0
CRP;30003583;2017;1;ADE 316;;64;0;0
CRP;30003583;2017;1;ADE 328;;79;0;0
CRP;30003583;2017;1;ADE 340;;84;4;0
CRP;30003583;2017;1;ADE 400;;84;4;0
CRP;30003583;2017;1;CRP 392;;75;2;0
CRP;30003583;2017;2;ADE 301;;74;4;0
CRP;30003583;2017;2;ADE 399;;75;4;0
CRP;30003583;2017;2;ADE 402;;90;0;0
CRP;30003583;2017;2;ADE 420;;64;6;0
CRP;30003583;2018;0;ADE 315;;61;0;0
CRP;30003583;2018;0;ADE 402;;86;4;0
CRP;30003583;2018;1;ADE 313;;86;6;0
CRP;30003583;2018;1;ADE 400;;66;0;0
CRP;30003583;2018;1;ADE 490;S;80;0;0
CRP;30003583;2018;1;ADE 491;S;0;0;0
CRP;30003583;2018;1;ADE 492;S;0;0;0
CRP;30003584;2014;1;ADE 101;;41;4;0
CRP;30003584;2014;1;ADE 191;;38;2;0
CRP;30003584;2014;1;CIC 100;;54;4;0
CRP;30003584;2014;1;CRP 091;S;0;6;0
CRP;30003584;2014;1;CRP 191;;25;0;0
CRP;30003584;2014;1;CRP 290;;88;2;0
CRP;30003584;2014;2;CIC 100;;76;6;0
CRP;30003584;2014;2;CRP 191;;76;0;0
CRP;30003584;2014;2;CRP 295;;70;0;0
CRP;30003584;2014;2;CRP 297;;66;2;0
CRP;30003584;2014;2;ENP 351;;75;2;0
CRP;30003584;2015;0;ADE 345;;93;0;0
CRP;30003584;2015;1;ADE 101;;82;2;0
CRP;30003584;2015;1;ADE 150;;78;4;0
CRP;30003584;2015;1;ADE 310;;61;4;0
CRP;30003584;2015;1;ADE 351;;70;2;0
CRP;30003584;2015;1;CRP 192;;63;0;0
CRP;30003584;2015;1;CRP 296;;69;6;0
CRP;30003584;2015;2;ADE 102;;79;6;0
CRP;30003584;2015;2;ADE 192;;69;2;0
CRP;30003584;2015;2;ADE 302;;81;0;0
CRP;30003584;2015;2;ADE 311;;81;2;0
CRP;30003584;2015;2;CIC 343;;81;2;0
CRP;30003584;2015;2;CRP 181;;80;0;0
CRP;30003584;2015;2;CRP 193;;81;0;0
CRP;30003584;2016;0;CRP 392;;65;0;0
CRP;30003584;2016;0;ENP 361;;74;8;0
CRP;30003584;2016;1;ADE 194;;60;0;0
CRP;30003584;2016;1;ADE 300;;66;2;0
CRP;30003584;2016;1;ADE 320;;78;2;0
CRP;30003584;2016;1;ADE 322;;76;2;0
CRP;30003584;2016;1;ADE 324;;88;4;0
CRP;30003584;2016;1;ADE 326;;80;4;0
CRP;30003584;2016;2;ADE 195;;82;0;0
CRP;30003584;2016;2;ADE 301;;69;0;0
CRP;30003584;2016;2;ADE 321;;74;0;0
CRP;30003584;2016;2;ADE 323;;73;4;0
CRP;30003584;2016;2;ADE 325;;74;2;0
CRP;30003584;2016;2;ADE 420;;91;0;0
CRP;30003584;2016;2;CRP 391;;87;3;0
CRP;30003584;2017;0;ADE 315;;89;0;0
CRP;30003584;2017;0;ADE 402;;94;4;0
CRP;30003584;2017;1;ADE 313;;87;8;0
CRP;30003584;2017;1;ADE 316;;80;0;0
CRP;30003584;2017;1;ADE 328;;67;0;0
CRP;30003584;2017;1;ADE 340;;82;10;0
CRP;30003584;2017;1;ADE 400;;85;7;0
CRP;30003584;2017;1;ADE 402;;95;0;0
CRP;30003584;2017;1;ADE 490;Q;0;0;0
CRP;30003584;2017;1;ADE 491;S;0;0;0
CRP;30003584;2017;1;ADE 492;S;0;0;0
CRP;30003584;2017;1;ADE 493;S;0;0;0
CRP;30003584;2017;1;ADE 494;S;0;0;0
CRP;30003584;2017;2;ADE 490;S;95;0;0
CRP;30003584;2017;2;CIC 314;;65;3;0
CRP;30003585;2014;1;ADE 101;;26;4;0
CRP;30003585;2014;1;ADE 191;;53;8;0
CRP;30003585;2014;1;CIC 100;;27;2;0
CRP;30003585;2014;1;CRP 091;S;0;2;0
CRP;30003585;2014;1;CRP 191;;2;0;0
CRP;30003585;2014;1;CRP 290;;90;0;0
CRP;30003585;2014;2;CIC 100;;36;6;0
CRP;30003585;2014;2;CRP 191;;1;0;0
CRP;30003585;2014;2;CRP 295;;60;0;0
CRP;30003585;2014;2;CRP 297;;58;4;0
CRP;30003586;2014;1;ADE 101;;86;2;0
CRP;30003586;2014;1;ADE 191;;61;0;0
CRP;30003586;2014;1;CIC 100;;92;2;0
CRP;30003586;2014;1;CRP 191;;79;0;0
CRP;30003586;2014;1;CRP 290;;96;0;0
CRP;30003586;2014;2;ADE 102;;84;6;0
CRP;30003586;2014;2;ADE 193;;73;0;0
CRP;30003586;2014;2;ADE 345;;96;8;0
CRP;30003586;2014;2;CIC 343;;74;8;0
CRP;30003586;2014;2;CRP 295;;88;0;0
CRP;30003586;2014;2;CRP 297;;69;2;0
CRP;30003586;2015;1;ADE 150;;87;0;0
CRP;30003586;2015;1;ADE 310;;84;4;0
CRP;30003586;2015;1;ADE 351;;97;4;0
CRP;30003586;2015;1;CRP 192;;89;0;0
CRP;30003586;2015;1;CRP 296;;64;0;0
CRP;30003586;2015;2;ADE 192;;72;2;0
CRP;30003586;2015;2;ADE 302;;85;4;0
CRP;30003586;2015;2;ADE 311;;82;6;0
CRP;30003586;2015;2;CRP 181;;80;0;0
CRP;30003586;2015;2;CRP 193;;68;2;0
CRP;30003586;2015;2;CRP 391;;94;0;0
CRP;30003586;2016;1;ADE 300;;72;0;0
CRP;30003586;2016;1;ADE 320;;91;2;0
CRP;30003586;2016;1;ADE 322;;87;0;0
CRP;30003586;2016;1;ADE 324;;91;0;0
CRP;30003586;2016;1;ADE 326;;95;0;0
CRP;30003586;2016;1;CRP 299;;82;2;0
CRP;30003586;2016;2;ADE 301;;74;0;0
CRP;30003586;2016;2;ADE 321;;91;0;0
CRP;30003586;2016;2;ADE 323;;85;6;0
CRP;30003586;2016;2;ADE 325;;81;4;0
CRP;30003586;2016;2;ADE 420;;95;0;0
CRP;30003586;2017;0;ADE 315;;90;0;0
CRP;30003586;2017;1;ADE 313;;90;8;0
CRP;30003586;2017;1;ADE 328;;95;0;0
CRP;30003586;2017;1;ADE 340;;92;4;0
CRP;30003586;2017;1;ADE 490;Q;0;0;0
CRP;30003586;2017;1;ADE 491;S;0;0;0
CRP;30003586;2017;1;ADE 492;S;0;0;0
CRP;30003586;2017;1;ADE 493;S;0;0;0
CRP;30003586;2017;1;ADE 494;S;0;0;0
CRP;30003586;2017;1;CIC 340;;90;2;0
CRP;30003586;2017;1;CRP 392;;100;3;0
CRP;30003586;2017;2;ADE 402;;90;0;0
CRP;30003586;2017;2;ADE 490;S;69;0;0
CRP;30003586;2017;2;CRP 291;;65;6;0
CRP;30003586;2017;2;CRP 292;;84;1;3
CRP;30003586;2017;2;CRP 396;;79;4;0
CRP;30003587;2014;1;ADE 101;;55;0;0
CRP;30003587;2014;1;ADE 191;;18;0;0
CRP;30003587;2014;1;CIC 100;;74;2;0
CRP;30003587;2014;1;CRP 091;S;0;2;0
CRP;30003587;2014;1;CRP 191;;53;0;0
CRP;30003587;2014;1;CRP 290;;88;0;0
CRP;30003587;2014;2;ADE 405;;90;6;0
CRP;30003587;2014;2;CIC 343;;45;12;0
CRP;30003587;2014;2;CRP 295;;63;0;0
CRP;30003587;2014;2;CRP 297;;24;4;0
CRP;30003588;2014;1;ADE 101;;76;0;0
CRP;30003588;2014;1;ADE 191;;66;4;0
CRP;30003588;2014;1;CIC 100;;75;2;0
CRP;30003588;2014;1;CRP 091;S;0;4;0
CRP;30003588;2014;1;CRP 191;;60;0;0
CRP;30003588;2014;1;CRP 290;;100;0;0
CRP;30003588;2014;2;ADE 102;;64;4;0
CRP;30003588;2014;2;ADE 193;;75;0;0
CRP;30003588;2014;2;ADE 405;;87;4;0
CRP;30003588;2014;2;CIC 343;;66;4;0
CRP;30003588;2014;2;CRP 192;;60;8;0
CRP;30003588;2014;2;CRP 295;;66;0;0
CRP;30003588;2014;2;CRP 297;;61;0;0
CRP;30003588;2015;1;ADE 150;;59;8;0
CRP;30003588;2015;1;ADE 302;;75;0;0
CRP;30003588;2015;1;ADE 310;;34;4;0
CRP;30003588;2015;1;ADE 351;;66;4;0
CRP;30003588;2015;1;CRP 291;;88;4;0
CRP;30003588;2015;1;CRP 296;;45;2;0
CRP;30003588;2015;2;ADE 192;;63;4;0
CRP;30003588;2015;2;ADE 310;;61;10;0
CRP;30003588;2015;2;CRP 181;;80;0;0
CRP;30003588;2015;2;CRP 193;;73;0;0
CRP;30003588;2015;2;ENP 351;;70;4;0
CRP;30003588;2016;0;ENP 361;;70;8;0
CRP;30003589;2014;1;ADE 101;;61;4;0
CRP;30003589;2014;1;ADE 191;;48;6;0
CRP;30003589;2014;1;CIC 100;;54;14;0
CRP;30003589;2014;1;CRP 091;N;0;12;0
CRP;30003589;2014;1;CRP 191;;11;0;0
CRP;30003589;2014;1;CRP 290;;77;2;0
CRP;30003589;2014;2;ADE 102;;69;10;0
CRP;30003589;2014;2;CIC 100;;62;6;0
CRP;30003589;2014;2;CRP 191;;60;0;0
CRP;30003589;2014;2;CRP 295;;67;0;0
CRP;30003589;2014;2;CRP 297;;28;4;0
CRP;30003589;2015;1;ADE 150;;34;12;0
CRP;30003589;2015;1;ADE 310;;19;4;0
CRP;30003589;2015;1;ADE 351;;24;10;0
CRP;30003589;2015;1;CRP 192;;53;0;0
CRP;30003589;2015;1;CRP 296;;16;4;0
CRP;30003589;2015;2;ADE 302;;63;8;0
CRP;30003589;2015;2;ADE 345;;97;4;0
CRP;30003589;2015;2;CIC 343;;61;2;0
CRP;30003589;2015;2;CRP 181;;70;0;0
CRP;30003589;2015;2;CRP 192;;50;8;0
CRP;30003589;2015;2;CRP 297;;64;4;0
CRP;30003589;2016;1;ADE 150;;83;8;0
CRP;30003589;2016;1;ADE 320;;71;6;0
CRP;30003589;2016;1;ADE 351;;93;2;0
CRP;30003589;2016;1;CRP 192;;65;8;0
CRP;30003589;2016;1;CRP 296;;79;4;0
CRP;30003589;2016;1;CRP 394;;76;4;0
CRP;30003589;2016;2;ADE 195;;70;0;0
CRP;30003589;2016;2;ADE 310;;82;6;0
CRP;30003589;2016;2;ADE 321;;88;0;0
CRP;30003589;2016;2;CRP 193;;66;7;0
CRP;30003589;2016;2;CRP 391;;76;2;0
CRP;30003589;2016;2;CRP 396;;67;10;0
CRP;30003589;2017;1;ADE 194;;73;0;0
CRP;30003589;2017;1;ADE 300;;75;0;0
CRP;30003589;2017;1;ADE 322;;79;4;0
CRP;30003589;2017;1;ADE 324;;71;8;0
CRP;30003589;2017;1;ADE 326;;84;8;0
CRP;30003589;2017;1;CRP 299;;74;8;0
CRP;30003589;2017;2;ADE 192;;15;8;0
CRP;30003589;2017;2;ADE 301;;70;6;0
CRP;30003589;2017;2;ADE 311;;74;14;0
CRP;30003589;2017;2;ADE 323;;72;14;0
CRP;30003589;2017;2;ADE 325;;68;8;0
CRP;30003589;2017;2;ADE 420;;68;10;0
CRP;30003589;2018;0;ADE 402;;72;12;0
CRP;30003589;2018;1;ADE 328;;78;10;0
CRP;30003589;2018;1;ADE 340;;74;10;0
CRP;30003589;2018;1;ADE 490;Q;0;0;0
CRP;30003589;2018;1;CRP 392;;67;10;0
CRP;30003589;2018;2;ADE 192;;84;4;0
CRP;30003589;2018;2;ADE 313;;65;6;0
CRP;30003589;2018;2;ADE 403;;88;12;0
CRP;30003589;2018;2;ADE 491;S;100;0;0
CRP;30003589;2018;2;ADE 492;S;100;0;0
CRP;30003589;2018;2;ADE 493;S;100;0;0
CRP;30003589;2019;0;ADE 315;;85;1;0
CRP;30003590;2014;1;ADE 101;;80;2;0
CRP;30003590;2014;1;ADE 191;;68;4;0
CRP;30003590;2014;1;CIC 100;;88;6;0
CRP;30003590;2014;1;CRP 191;;84;0;0
CRP;30003590;2014;1;CRP 290;;100;2;0
CRP;30003590;2014;2;ADE 102;;76;4;0
CRP;30003590;2014;2;ADE 193;;78;0;0
CRP;30003590;2014;2;CIC 343;;87;4;0
CRP;30003590;2014;2;CRP 192;;93;6;0
CRP;30003590;2014;2;CRP 295;;80;0;0
CRP;30003590;2014;2;CRP 297;;66;2;0
CRP;30003590;2015;1;ADE 150;;84;8;0
CRP;30003590;2015;1;ADE 302;;82;0;0
CRP;30003590;2015;1;ADE 310;;74;6;0
CRP;30003590;2015;1;ADE 351;;79;6;0
CRP;30003590;2015;1;CRP 181;;70;0;0
CRP;30003590;2015;1;CRP 296;;66;4;0
CRP;30003590;2015;2;ADE 192;;73;0;0
CRP;30003590;2015;2;ADE 311;;74;4;0
CRP;30003590;2015;2;ADE 345;;97;10;0
CRP;30003590;2015;2;ADE 403;;71;4;0
CRP;30003590;2015;2;CRP 193;;73;0;0
CRP;30003590;2015;2;CRP 391;;91;0;0
CRP;30003590;2016;1;ADE 300;;86;0;0
CRP;30003590;2016;1;ADE 320;;90;4;0
CRP;30003590;2016;1;ADE 322;;88;2;0
CRP;30003590;2016;1;ADE 324;;90;2;0
CRP;30003590;2016;1;ADE 326;;97;0;0
CRP;30003590;2016;1;CIC 340;;91;2;0
CRP;30003590;2016;1;CRP 299;;81;4;0
CRP;30003590;2016;2;ADE 301;;92;0;0
CRP;30003590;2016;2;ADE 321;;95;0;0
CRP;30003590;2016;2;ADE 323;;90;4;0
CRP;30003590;2016;2;ADE 325;;84;6;0
CRP;30003590;2016;2;ADE 420;;94;2;0
CRP;30003590;2016;2;CRP 396;;95;8;0
CRP;30003590;2017;0;ADE 315;;91;0;0
CRP;30003590;2017;0;ADE 329;;91;0;0
CRP;30003590;2017;1;ADE 313;;93;6;0
CRP;30003590;2017;1;ADE 328;;98;4;0
CRP;30003590;2017;1;ADE 340;;82;10;0
CRP;30003590;2017;1;ADE 400;;95;2;0
CRP;30003590;2017;1;ADE 491;S;0;0;0
CRP;30003590;2017;1;ADE 492;S;0;0;0
CRP;30003590;2017;1;ADE 493;S;0;0;0
CRP;30003590;2017;1;ADE 494;S;0;0;0
CRP;30003590;2017;1;CRP 392;;100;4;0
CRP;30003590;2017;1;CRP 394;;95;4;0
CRP;30003590;2017;2;ADE 490;S;95;0;0
CRP;30003591;2014;1;ADE 101;;24;2;0
CRP;30003591;2014;1;ADE 191;L;0;16;0
CRP;30003591;2014;1;CIC 100;L;40;16;0
CRP;30003591;2014;1;CRP 191;;38;0;0
CRP;30003591;2014;1;CRP 290;;38;0;0
CRP;30003592;2014;1;ADE 101;;70;6;0
CRP;30003592;2014;1;ADE 191;;65;8;0
CRP;30003592;2014;1;CIC 100;;64;6;0
CRP;30003592;2014;1;CRP 191;;23;0;0
CRP;30003592;2014;1;CRP 290;;94;4;0
CRP;30003592;2014;2;ADE 102;;80;12;0
CRP;30003592;2014;2;ADE 193;;73;0;0
CRP;30003592;2014;2;ADE 345;;92;10;0
CRP;30003592;2014;2;CIC 343;;60;6;0
CRP;30003592;2014;2;CRP 191;;60;0;0
CRP;30003592;2014;2;CRP 295;;72;0;0
CRP;30003592;2014;2;CRP 297;;64;8;0
CRP;30003592;2015;1;ADE 150;;62;8;0
CRP;30003592;2015;1;ADE 351;;54;10;0
CRP;30003592;2015;1;CRP 192;;51;12;0
CRP;30003592;2015;1;CRP 296;;78;0;0
CRP;30003592;2015;1;CRP 300;;93;8;0
CRP;30003592;2015;2;ADE 192;;87;4;0
CRP;30003592;2015;2;ADE 302;;63;2;0
CRP;30003592;2015;2;ADE 310;;62;6;0
CRP;30003592;2015;2;CRP 192;;70;10;0
CRP;30003592;2015;2;CRP 396;;68;10;0
CRP;30003592;2016;1;ADE 300;;66;0;0
CRP;30003592;2016;1;ADE 320;;77;4;0
CRP;30003592;2016;1;ADE 322;;78;8;0
CRP;30003592;2016;1;ADE 326;;80;6;0
CRP;30003592;2016;1;ADE 351;;70;6;0
CRP;30003592;2016;1;CRP 181;;82;4;0
CRP;30003592;2016;2;ADE 301;;60;0;0
CRP;30003592;2016;2;ADE 311;;76;10;0
CRP;30003592;2016;2;ADE 321;;85;0;0
